name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,category_slug,subcategory_slug,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site,has_color_variants,width_cm,depth_cm,height_cm
Lustre suspendu en cristal doré 120cm,lustre-suspendu-en-cristal-dore-120cm-7001-120l,7001/120L,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Lustres,"Ce lustre suspendu au design sophistiqué combine des éléments en cristal clair avec une finition dorée, apportant une élégance raffinée à tout espace intérieur. Ses multiples sources lumineuses diffusent une lumière chaleureuse et élégante, idéale pour le salon, la salle à manger ou une entrée somptueuse. Avec sa structure métallique dorée ornée de détails en cristal, il devient un élément décoratif central qui rehausse l'ambiance et le style de votre intérieur marocain contemporain ou classique.",,,,,,1100.00,"[""Doré"", ""Cristal""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre suspendu en cristal doré 120cm,"Ce lustre suspendu au design sophistiqué combine des éléments en cristal clair avec une finition dorée, apportant une élégance raffinée à tout espace intérieur. Ses multiples sources lumineuses diffusent une lumière chaleureuse et élégante, idéale pour le salon, la salle à manger ou une entrée sompt",0,1,true,false,,,
Lustre en cristal et finition dorée,lustre-en-cristal-et-finition-doree-7036,7036,,Luminaires > Luminaires suspendus > Lustres,,,"Ce lustre orné de nombreux cristaux suspendus offre un style sophistiqué et brillant, idéal pour embellir un salon ou une salle à manger. Sa structure en métal doré et ses multiples pendentifs en cristal diffusent une lumière éclatante et créent une ambiance élégante dans votre intérieur. Parfait pour une décoration raffinée, il s’intègre harmonieusement dans des espaces dédiés à la réception ou à la détente.",/uploads/products/7036-001.png,/uploads/products/7036-002.png,/uploads/products/7036-003.png,/uploads/products/7036-004.png,,1700.00,"[""Orange""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre en cristal et finition dorée,"Ce lustre orné de nombreux cristaux suspendus offre un style sophistiqué et brillant, idéal pour embellir un salon ou une salle à manger. Sa structure en métal doré et ses multiples pendentifs en cristal diffusent une lumière éclatante et créent une ambiance élégante dans votre intérieur. Parfait po",0,1,true,false,,,
Lustre chandelier à cristaux suspendus en finition dorée,lustre-chandelier-a-cristaux-suspendus-en-finition-doree-7003,7003,,Mobilier,Luminaires suspendus,Lustre,"Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où sont fixés les cristaux, créant un effet scintillant lorsqu'il est allumé. Parfait pour ajouter une touche de luxe à un intérieur marocain contemporain ou classique, ce luminaire devient le point central de votre espace de réception ou de votre pièce principale.",/uploads/products/7003-001.jpg,/uploads/products/7003-002.png,/uploads/products/7003-003.jpg,/uploads/products/7003-004.jpg,,480.00,"[""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre chandelier à cristaux suspendus en finition dorée,Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où,0,1,true,false,,,
Lustre chandelier à cristaux suspendus en finition dorée,lustre-chandelier-a-cristaux-suspendus-en-finition-doree-7003-60,7003/60,,Mobilier,Luminaires suspendus,Lustre,"Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où sont fixés les cristaux, créant un effet scintillant lorsqu'il est allumé. Parfait pour ajouter une touche de luxe à un intérieur marocain contemporain ou classique, ce luminaire devient le point central de votre espace de réception ou de votre pièce principale.",,,,,,650.00,"[""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre chandelier à cristaux suspendus en finition dorée,Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où,0,1,true,false,,,
Lustre chandelier à cristaux suspendus en finition dorée,lustre-chandelier-a-cristaux-suspendus-en-finition-doree-7003-80,7003/80,,Mobilier,Luminaires suspendus,Lustre,"Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où sont fixés les cristaux, créant un effet scintillant lorsqu'il est allumé. Parfait pour ajouter une touche de luxe à un intérieur marocain contemporain ou classique, ce luminaire devient le point central de votre espace de réception ou de votre pièce principale.",,,,,,1050.00,"[""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre chandelier à cristaux suspendus en finition dorée,Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où,0,1,true,false,,,
Lustre chandelier à cristaux suspendus en finition dorée,lustre-chandelier-a-cristaux-suspendus-en-finition-doree-7003-100,7003/100,,Mobilier,Luminaires suspendus,Lustre,"Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où sont fixés les cristaux, créant un effet scintillant lorsqu'il est allumé. Parfait pour ajouter une touche de luxe à un intérieur marocain contemporain ou classique, ce luminaire devient le point central de votre espace de réception ou de votre pièce principale.",,,,,,1350.00,"[""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre chandelier à cristaux suspendus en finition dorée,Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où,0,1,true,false,,,
Lustre chandelier à cristaux suspendus en finition dorée,lustre-chandelier-a-cristaux-suspendus-en-finition-doree-7003-120l,7003/120L,,Mobilier,Luminaires suspendus,Lustre,"Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où sont fixés les cristaux, créant un effet scintillant lorsqu'il est allumé. Parfait pour ajouter une touche de luxe à un intérieur marocain contemporain ou classique, ce luminaire devient le point central de votre espace de réception ou de votre pièce principale.",,,,,,1280.00,"[""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre chandelier à cristaux suspendus en finition dorée,Ce lustre chandelier allie élégance et brillance avec ses nombreux cristaux suspendus qui diffusent une lumière chaleureuse. Son design sophistiqué en finition dorée en fait un choix idéal pour illuminer et décorer un salon ou une salle à manger. La structure en métal doré soutient plusieurs bras où,0,1,true,false,,,
Lustre en cristal,lustre-en-cristal-7006,7006,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu en cristal présente un design élégant et sophistiqué, avec de nombreuses pendeloques en cristal qui diffusent la lumière de manière chaleureuse et raffinée. Son style classique et luxueux en fait une pièce idéale pour embellir un séjour, une salle à manger ou une entrée, apportant une ambiance sophistiquée et originale. Facile à intégrer dans un intérieur marocain contemporain ou traditionnel, ce luminaire valorise l’espace avec sa brillance et son élégance.",/uploads/products/7006-001.png,/uploads/products/7006-002.jpg,/uploads/products/7006-003.jpg,/uploads/products/7006-004.jpg,,1350.00,"[""Transparent""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre en cristal,"Ce lustre suspendu en cristal présente un design élégant et sophistiqué, avec de nombreuses pendeloques en cristal qui diffusent la lumière de manière chaleureuse et raffinée. Son style classique et luxueux en fait une pièce idéale pour embellir un séjour, une salle à manger ou une entrée, apportant",0,1,true,false,,,
Lustre décoratif moderne en métal chromé avec libellules en verre,lustre-decoratif-moderne-en-metal-chrome-avec-libellules-en-verre-5012,5012,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce chandelier contemporain en métal chromé possède de multiples libellules en forme de goutte d'eau qui reflètent la lumière, créant une ambiance élégante et moderne dans le salon ou la salle à manger. Son design brillant et orné apporte une touche de sophistication et de style à toute pièce intérieure, idéale pour sublimer une ambiance raffinée.",/uploads/products/5012-001.png,/uploads/products/5012-002.png,/uploads/products/5012-003.png,/uploads/products/5012-004.png,,1800.00,"[""Argenté""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre décoratif moderne en métal chromé avec libellules en verre,"Ce chandelier contemporain en métal chromé possède de multiples libellules en forme de goutte d'eau qui reflètent la lumière, créant une ambiance élégante et moderne dans le salon ou la salle à manger. Son design brillant et orné apporte une touche de sophistication et de style à toute pièce intérie",0,1,true,false,,,
Lustre cristal design contemporain,lustre-cristal-design-contemporain-3029-40,3029/40,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu en cristal d'une élégance intemporelle est idéal pour illuminer un espace de réception ou un séjour. Son design contemporain est composé de multiples pendentifs en cristal qui diffusent une lumière brillante et homogène, créant une ambiance chaleureuse et raffinée. Parfait pour un intérieur moderne ou classique, il apporte une touche de luxe et de sophistication à votre décoration intérieure.",,,,,,690.00,"[""Transparent""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre cristal design contemporain,"Ce lustre suspendu en cristal d'une élégance intemporelle est idéal pour illuminer un espace de réception ou un séjour. Son design contemporain est composé de multiples pendentifs en cristal qui diffusent une lumière brillante et homogène, créant une ambiance chaleureuse et raffinée. Parfait pour un",0,1,true,false,,,
Lustre cristal design contemporain,lustre-cristal-design-contemporain-3029-60,3029/60.,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu en cristal d'une élégance intemporelle est idéal pour illuminer un espace de réception ou un séjour. Son design contemporain est composé de multiples pendentifs en cristal qui diffusent une lumière brillante et homogène, créant une ambiance chaleureuse et raffinée. Parfait pour un intérieur moderne ou classique, il apporte une touche de luxe et de sophistication à votre décoration intérieure.",,,,,,1150.00,"[""Transparent""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre cristal design contemporain,"Ce lustre suspendu en cristal d'une élégance intemporelle est idéal pour illuminer un espace de réception ou un séjour. Son design contemporain est composé de multiples pendentifs en cristal qui diffusent une lumière brillante et homogène, créant une ambiance chaleureuse et raffinée. Parfait pour un",0,1,true,false,,,
