name,slug,reference,marque,rubrique,categorie,famille,description,features,specs,url_image1,url_image2,url_image3,url_image4,url_image5,price,sale_price,discount_percent,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count
EGLO 10041 - LED - LM_LED_E14,eglo-10041-led-lm-led-e14,10041,EGLO,ampoule,led,LM_LED_E14,"EGLO 10041 - LM_LED_E14, ampoule de type led , du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""10041"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_E14"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/12964-large_default/eglo-10041-led-lmlede14.jpg,,,,,889.0,14.0,98,[],"[""standard""]",0,,-98%,True,False,False,False,0.0,0
EGLO 78475 - LED - LM_LED_E14,eglo-78475-led-lm-led-e14,78475,EGLO,ampoule,led,LM_LED_E14,"EGLO 78475 - LM_LED_E14, ampoule de type led , du leader mondial du luminaire EGLO est garantie 5 ans. Ce luminaire possède un beau design avec une finition en . Ce luminaire nécessite une ampoule avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""78475"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_E14"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/12965-large_default/eglo-78475-led-lmlede14.jpg,https://www.monluminaire.ma/11405-large_default/eglo-97846-suspension-roccaforte.jpg,,,,1989.0,14.0,99,[],"[""standard""]",33,,-99%,True,False,False,False,0.0,0
EGLO 52383 - LED - Z_LEUCHTMITTEL,eglo-52383-led-z-leuchtmittel,52383,EGLO,ampoule,led,Z_LEUCHTMITTEL,"EGLO 52383 - Z_LEUCHTMITTEL, ampoule de type led , du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""52383"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""Z_LEUCHTMITTEL"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/12967-large_default/eglo-52383-led-zleuchtmittel.jpg,,,,,579.0,6.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 12409 - LED - LM_FLU_G23,eglo-12409-led-lm-flu-g23,12409,EGLO,ampoule,led,LM_FLU_G23,"EGLO 12409 - LM_FLU_G23, ampoule de type led , du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""12409"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_FLU_G23"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/12968-large_default/eglo-12409-led-lmflug23.jpg,,,,,379.0,6.0,98,[],"[""standard""]",0,,-98%,True,False,False,False,0.0,0
EGLO 12759 - LED - LM_LED_GU10,eglo-12759-led-lm-led-gu10,12759,EGLO,ampoule,led,LM_LED_GU10,"EGLO 12759 - LM_LED_GU10, ampoule de type led , du leader mondial du luminaire EGLO est garantie 5 ans. Ce luminaire possède un beau design avec une finition en . Ce luminaire nécessite une ampoule avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""12759"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_GU10"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/12971-large_default/eglo-12759-led-lmledgu10.jpg,,,,,579.0,6.0,99,[],"[""standard""]",185,,-99%,True,False,False,False,0.0,0
EGLO 11482 - AMPOULE LED - LED_E27,eglo-11482-ampoule-led-led-e27,11482,EGLO,ampoule,led,LED_E27,"EGLO 11482 - LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11482"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_E27"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9375-large_default/eglo-11482-ampoule-led-lede27.jpg,,,,,12989.0,14.0,100,[],"[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 11498 - AMPOULE LED - LED_E27,eglo-11498-ampoule-led-led-e27,11498,EGLO,ampoule,led,LED_E27,"EGLO 11498 - LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau B"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11498"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_E27"", ""Réseau"": ""B""}",https://www.monluminaire.ma/9382-large_default/eglo-11498-ampoule-led-lede27.jpg,,,,,17820.0,19.0,100,[],"[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 10762 - AMPOULE LED - LED_E27,eglo-10762-ampoule-led-led-e27,10762,EGLO,ampoule,led,LED_E27,"EGLO 10762 - LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""10762"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_E27"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9362-large_default/eglo-10762-ampoule-led-lede27.jpg,,,,,2689.0,14.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 11479 - AMPOULE LED - LED_E27,eglo-11479-ampoule-led-led-e27,11479,EGLO,ampoule,led,LED_E27,"EGLO 11479 - LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11479"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_E27"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9373-large_default/eglo-11479-ampoule-led-lede27.jpg,,,,,2689.0,14.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 10133 - LED - Z_LEUCHTMITTEL,eglo-10133-led-z-leuchtmittel,10133,EGLO,ampoule,led,Z_LEUCHTMITTEL,"EGLO 10133 - Z_LEUCHTMITTEL, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""10133"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""Z_LEUCHTMITTEL"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14691-large_default/eglo-10133-led-zleuchtmittel.jpg,https://www.monluminaire.ma/17034-large_default/eglo-110101-led-lmlede27.jpg,,,,379.0,14.0,96,[],"[""standard""]",0,,-96%,True,False,False,False,0.0,0
EGLO 10269 - LED - LM_LED_E27,eglo-10269-led-lm-led-e27,10269,EGLO,ampoule,led,LM_LED_E27,"EGLO 10269 - LM_LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""10269"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_E27"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14695-large_default/eglo-10269-led-lmlede27.jpg,,,,,889.0,14.0,98,[],"[""standard""]",0,,-98%,True,False,False,False,0.0,0
EGLO 11466 - LED - LM_LED_E27,eglo-11466-led-lm-led-e27,11466,EGLO,ampoule,led,LM_LED_E27,"EGLO 11466 - LM_LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11466"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_E27"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14699-large_default/eglo-11466-led-lmlede27.jpg,,,,,319.0,14.0,96,[],"[""standard""]",0,,-96%,True,False,False,False,0.0,0
EGLO 11849 - LED - LM_LED_E27,eglo-11849-led-lm-led-e27,11849,EGLO,ampoule,led,LM_LED_E27,"EGLO 11849 - LM_LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11849"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_E27"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14702-large_default/eglo-11849-led-lmlede27.jpg,,,,,389.0,14.0,96,[],"[""standard""]",0,,-96%,True,False,False,False,0.0,0
"EGLO 12122 - LED - LM_HAL_GU5,3",eglo-12122-led-lm-hal-gu53,12122,EGLO,ampoule,led,"LM_HAL_GU5,3","EGLO 12122 - LM_HAL_GU5,3, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""12122"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_HAL_GU5,3"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14703-large_default/eglo-12122-led-lmhalgu53.jpg,,,,,2689.0,14.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 11481 - AMPOULE LED - LED_E27,eglo-11481-ampoule-led-led-e27,11481,EGLO,ampoule,led,LED_E27,"EGLO 11481 - LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau B"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11481"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_E27"", ""Réseau"": ""B""}",https://www.monluminaire.ma/9374-large_default/eglo-11481-ampoule-led-lede27.jpg,,,,,5989.0,14.0,100,[],"[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 11746 - AMPOULE LED - LED_G13,eglo-11746-ampoule-led-led-g13,11746,EGLO,ampoule,led,LED_G13,"EGLO 11746 - LED_G13, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11746"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_G13"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9410-large_default/eglo-11746-ampoule-led-ledg13.jpg,,,,,389.0,14.0,96,[],"[""standard""]",570,,-96%,True,False,False,False,0.0,0
EGLO 11552 - AMPOULE LED - LED_G4,eglo-11552-ampoule-led-led-g4,11552,EGLO,ampoule,led,LED_G4,"EGLO 11552 - LED_G4, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11552"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_G4"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9389-large_default/eglo-11552-ampoule-led-ledg4.jpg,,,,,579.0,14.0,98,[],"[""standard""]",0,,-98%,True,False,False,False,0.0,0
EGLO 11675 - AMPOULE LED - LED_G9,eglo-11675-ampoule-led-led-g9,11675,EGLO,ampoule,led,LED_G9,"EGLO 11675 - LED_G9, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11675"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_G9"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9395-large_default/eglo-11675-ampoule-led-ledg9.jpg,,,,,19620.0,14.0,100,[],"[""standard""]",18,,-100%,True,False,False,False,0.0,0
EGLO 11475 - AMPOULE LED - LED_GU10,eglo-11475-ampoule-led-led-gu10,11475,EGLO,ampoule,led,LED_GU10,"EGLO 11475 - LED_GU10, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11475"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_GU10"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9370-large_default/eglo-11475-ampoule-led-ledgu10.jpg,https://www.monluminaire.ma/9778-large_default/eglo-49386-lampadaire-vintage-chester.jpg,,,,989.0,14.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 11575 - AMPOULE LED - LED_GU10,eglo-11575-ampoule-led-led-gu10,11575,EGLO,ampoule,led,LED_GU10,"EGLO 11575 - LED_GU10, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11575"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_GU10"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9392-large_default/eglo-11575-ampoule-led-ledgu10.jpg,https://www.monluminaire.ma/9536-large_default/eglo-32917-applique-murale-vintage-townshend.jpg,,,,2689.0,14.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 11442 - AMPOULE LED - LED_GX53,eglo-11442-ampoule-led-led-gx53,11442,EGLO,ampoule,led,LED_GX53,"EGLO 11442 - LED_GX53, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11442"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LED_GX53"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9369-large_default/eglo-11442-ampoule-led-ledgx53.jpg,,,,,2689.0,14.0,99,[],"[""standard""]",43,,-99%,True,False,False,False,0.0,0
EGLO 52605 - LED - Z_LEUCHTMITTEL,eglo-52605-led-z-leuchtmittel,52605,EGLO,ampoule,led,Z_LEUCHTMITTEL,"EGLO 52605 - Z_LEUCHTMITTEL, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""52605"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""Z_LEUCHTMITTEL"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14852-large_default/eglo-52605-led-zleuchtmittel.jpg,,,,,389.0,6.0,98,[],"[""standard""]",0,,-98%,True,False,False,False,0.0,0
EGLO 78478 - LED - LM_LED_E14,eglo-78478-led-lm-led-e14,78478,EGLO,ampoule,led,LM_LED_E14,"EGLO 78478 - LM_LED_E14, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""78478"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_E14"", ""Réseau"": ""C""}",https://www.monluminaire.ma/14895-large_default/eglo-78478-led-lmlede14.jpg,,,,,349.0,14.0,96,[],"[""standard""]",170,,-96%,True,False,False,False,0.0,0
EGLO 78788 - LED - LM_LED_G4,eglo-78788-led-lm-led-g4,78788,EGLO,ampoule,led,LM_LED_G4,"EGLO 78788 - LM_LED_G4, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""78788"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_G4"", ""Réseau"": ""C""}",https://www.monluminaire.ma/14899-large_default/eglo-78788-led-lmledg4.jpg,,,,,319.0,14.0,96,[],"[""standard""]",171,,-96%,True,False,False,False,0.0,0
EGLO 78936 - LED - LM_LED_GU10,eglo-78936-led-lm-led-gu10,78936,EGLO,ampoule,led,LM_LED_GU10,"EGLO 78936 - LM_LED_GU10, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""78936"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_GU10"", ""Réseau"": ""C""}",https://www.monluminaire.ma/14902-large_default/eglo-78936-led-lmledgu10.jpg,,,,,579.0,6.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 79185 - LED - LM_LED_E27,eglo-79185-led-lm-led-e27,79185,EGLO,ampoule,led,LM_LED_E27,"EGLO 79185 - LM_LED_E27, ampoule de type led, du leader mondial du luminaire EGLO, garantie 5 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""79185"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""led"", ""Nom de famille"": ""LM_LED_E27"", ""Réseau"": ""C""}",https://www.monluminaire.ma/14903-large_default/eglo-79185-led-lmlede27.jpg,,,,,2889.0,6.0,100,[],"[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 11698 - AMPOULE VINTAGE LED - LED_E14,eglo-11698-ampoule-vintage-led-led-e14,11698,EGLO,ampoule,vintage,LED_E14,"EGLO 11698 - LED_E14, ampoule de type vintage led, du leader mondial du luminaire EGLO, garantie 5 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 5 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""5 ans"", ""Référence"": ""11698"", ""Marque"": ""EGLO"", ""Rubrique"": ""ampoule"", ""Catégorie"": ""vintage"", ""Nom de famille"": ""LED_E14"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9407-large_default/eglo-11698-ampoule-vintage-led-lede14.jpg,,,,,2689.0,39.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
