id,name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,created_at,updated_at,category_id,subcategory_id,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site
39,Lustre suspendu à plusieurs lampes cylindriques,lustre-suspendu-a-plusieurs-lampes-cylindriques,Y090/5,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Suspensions,"Ce lustre suspendu moderne allie élégance et élégance avec ses lampes cylindriques en verre blanc associées à une finition dorée. Son design contemporain en fait une pièce maîtresse pour éclairer avec style un salon, une salle à manger ou une entrée. Son allure sophistiquée et sa lumière diffuse apportent une ambiance chaleureuse et raffinée à tout intérieur marocain moderne. Facile à intégrer dans différents styles de décoration, il offre un éclairage fonctionnel tout en valorisant l'esthétique de votre espace.",backend/uploads/products/photo-2026-06-08-15-47-01-4.jpg,,,,,480.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
40,Table basse en bois design moderne,table-basse-en-bois-design-moderne,A186/6_8,,Mobilier,Tables,Tables basses,"Table basse en bois aux lignes épurées et finition naturelle, idéale pour un salon contemporain marocain. Sa structure élégante la rend pratique pour accueillir des objets décoratifs ou des magazines, apportant une touche chaleureuse et moderne à votre espace de vie.",backend/uploads/products/photo-2026-06-08-15-47-01-5.jpg,,,,,1200.00,"[""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
41,Lustre suspendu en verre blanc et finition dorée,lustre-suspendu-en-verre-blanc-et-finition-doree,Y98/5,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Lustre,"Ce lustre suspendu contemporain se compose de plusieurs abat-jour cylindriques en verre blanc ornés de bandes dorées, créant un éclairage élégant et moderne. Son design sophistiqué apporte une touche de luxe à un séjour, une salle à manger ou une entrée. Facile à intégrer dans un intérieur marocain moderne ou classique, il diffuse une lumière chaleureuse et agréable. Ce luminaire s'harmonise parfaitement avec une décoration élégante, apportant une ambiance accueillante et raffinée à votre espace de vie.",backend/uploads/products/photo-2026-06-08-15-47-01.jpg,,,,,650.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
42,Lustre Cristal Doré à Cerclage Circulaire,lustre-cristal-dore-a-cerclage-circulaire,L0126,,Luminaires > Luminaires suspendus > Lustres,Luminaires suspendus,,"Ce lustre moderne à structure dorée et éléments circulaires suspendus crée une ambiance élégante et sophistiquée. Son design contemporain apporte une touche de luxe à toute pièce intérieure, idéale pour le salon ou la salle à manger. La composition de cercles en métal doré, suspendus par des câbles fins, diffuse une lumière chaleureuse tout en décorant élégamment l’espace.",backend/uploads/products/photo-2026-06-08-15-47-02-2.jpg,,,,,1050.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
43,Lustre cristal doré à design contemporain,lustre-cristal-dore-a-design-contemporain,5663,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu allie élégance et modernité grâce à sa structure en cristaux illuminés, parfait pour créer une ambiance sophistiquée dans un salon ou une salle à manger. Son design contemporain avec un éclairage diffus apporte une touche de luxe et de luminosité à votre intérieur marocain, idéal pour sublimer un espace de réception ou une pièce de vie. Facile à intégrer dans une décoration contemporaine ou glamour, ce lustre devient un point focal élégant et pratique.",backend/uploads/products/photo-2026-06-08-15-47-02-3.jpg,,,,,850.00,"[""Transparent"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
44,Lampe suspension cristal doré,lampe-suspension-cristal-dore,L019/6,,Luminaires,Lustres,,"Ce lustre suspendu élégante en cristal avec finition dorée arbore une structure moderne et sophistiquée, idéale pour apporter une touche de luxe et d’éclat à un salon, une salle à manger ou une entrée. Avec ses éléments en verre cristallin et accents dorés, cette suspension diffuse une lumière chaleureuse tout en décorant avec style. Son design contemporain en fait un choix parfait pour un intérieur marocain sophistiqué, créant une ambiance chaleureuse et accueillante.",backend/uploads/products/photo-2026-06-08-15-47-02-4.jpg,,,,,1050.00,"[""Transparent"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
45,Lustre suspendu à design moderne en finition dorée avec éléments lumineux en cylindre transparent,lustre-suspendu-a-design-moderne-en-finition-doree-avec-elements-lumineu-en-cylindre-transparent,Y001/6,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Lustre moderne,"Ce lustre suspendu moderne possède une structure élégante en finition dorée et des éléments lumineux en forme de cylindres transparents avec des motifs scintillants. Il diffuse une lumière chaleureuse et sert d'élément décoratif dans un salon, une salle à manger ou une entrée sophistiquée. Son design contemporain s'intègre parfaitement dans un intérieur marocain recherché, apportant ambiance et style à l'espace de vie.",backend/uploads/products/photo-2026-06-08-15-47-02-5.jpg,,,,,580.00,"[""Jaune"",""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
46,Lustre en cristal moderne,lustre-en-cristal-moderne,L010/6,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu orné de multiples pendentifs en cristal apportera une touche d'élégance et de luxe à votre intérieur. Son design moderne et sophistiqué diffuse une lumière chaleureuse, idéale pour illuminer un salon ou une salle à manger. Facile à intégrer dans un espace contemporain marocain, il devient un point focal qui sublime la décoration de votre pièce en créant une ambiance raffinée.",backend/uploads/products/photo-2026-06-08-15-47-02.jpg,,,,,1050.00,"[""Blanc"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
47,Lustre suspendu design moderne en blanc et doré,lustre-suspendu-design-moderne-en-blanc-et-dore,k79,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Lustres,"Ce luminaire suspensif allie design contemporain et finition élégante avec ses formes géométriques arrondies en blanc brillant et la touche dorée de sa barre centrale. Idéal pour moderniser un espace de vie ou une salle à manger, cette suspension diffuse une lumière douce tout en apportant une touche décorative sophistiquée. Parfait pour un intérieur tendance, il crée une ambiance chaleureuse et raffinée dans les espaces modernes ou chic du marché marocain.",backend/uploads/products/photo-2026-06-08-15-47-04-2.jpg,,,,,480.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
48,Suspension luminaire dorée design contemporain,suspension-luminaire-doree-design-contemporain,k29,,Luminaires > Luminaires suspendus,Suspension,,"Suspension luminaire élégante avec une finition dorée et un design contemporain. Sa structure fine et son aspect sophistiqué en font un élément idéal pour apporter une touche de luxe dans un salon, une salle à manger ou un espace de réception. Sa lumière diffuse doucement, créant une ambiance chaleureuse et raffinée dans votre intérieur marocain, tout en valorisant la décoration de votre plafond.",backend/uploads/products/photo-2026-06-08-15-47-04-3.jpg,,,,,290.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
49,Lustre suspendu décoratif en terrazzo,lustre-suspendu-decoratif-en-terrazzo,k35,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu présente un design moderne avec un abat-jour en terrazzo aux teintes naturelles, apportant une touche élégante et chaleureuse à votre intérieur. Avec sa finition en terrazzo, il diffuse une lumière douce et design, idéal pour embellir un salon, une salle à manger ou une entrée. Sa structure harmonieuse et son style contemporain en font une pièce maîtresse qui allie fonctionnalité et décoration. Parfait pour un intérieur aux accents modernes ou naturels, ce luminaire crée une ambiance cosy et sophistiquée.",backend/uploads/products/photo-2026-06-08-15-47-04-4.jpg,,,,,480.00,"[""Beige"",""Marron"",""Gris""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
50,Lustre moderne avec abat-jours en forme de dôme,lustre-moderne-avec-abat-jours-en-forme-de-dome,194,,Luminaires > Luminaires suspendus > Lustres,Luminaires suspendus,,"Lustre suspendu moderne avec plusieurs abat-jours en forme de dôme, doté d'une structure centrale en métal gris clair. Parfait pour éclairer et décorer un salon ou une salle à manger contemporaine, cet éclairage diffuse une lumière chaleureuse et apporte une touche élégante avec un design épuré. Son style minimaliste s'intègre harmonieusement dans des intérieurs modernes ou modernes classiques, créant une ambiance cosy et sophistiquée.",backend/uploads/products/photo-2026-06-08-15-47-04.jpg,,,,,48.00,"[""Gris""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
51,Lustre suspendu doré contemporain,lustre-suspendu-dore-contemporain,d012,,Luminaires,Luminaires suspendus,Lustres,"Ce lustre suspendu élégamment conçu présente un design contemporain avec des éléments dorés qui apportent une touche de luxe à votre espace intérieur. Avec une structure sophistiquée et une diffusion lumineuse agréable, il idéal pour éclairer et décorer un salon, une salle à manger ou une entrée. Sa finition raffinée se marie parfaitement avec un intérieur moderne ou sophistiqué, créant une ambiance chaleureuse et élégante.",backend/uploads/products/photo-2026-06-08-15-47-05-2.jpg,,,,,550.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
52,Lustre suspendu en cristal vert,lustre-suspendu-en-cristal-vert,D 214,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu offre une touche de sophistication avec ses abat-jours en cristal teinté vert et sa finition dorée. Son design contemporain est idéal pour égayer un espace de vie ou une salle à manger, apportant une ambiance chaleureuse et élégante. Facile à installer, il se démarque par son style actuel et versatile, parfait pour des intérieurs modernes et sophistiqués.",backend/uploads/products/photo-2026-06-08-15-47-06-3.jpg,,,,,480.00,"[""Vert""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
53,Lustre suspendu moderne à abat-jour cylindriques en métal doré et gris,lustre-suspendu-moderne-a-abat-jour-cylindriques-en-metal-dore-et-gris,L0205,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Lustre,"Ce luminaire suspendu moderne présente une structure élégante avec six abat-jour cylindriques ornés de détails dorés et argentés. Disposé en ligne, il diffuse une lumière chaleureuse idéale pour éclairer un salon ou une salle à manger avec style. Son design contemporain et ses finitions sophistiquées apportent une touche chic et raffinée à tout intérieur marocain moderne, tout en offrant une ambiance lumineuse chaleureuse et accueillante.",backend/uploads/products/photo-2026-06-08-15-47-07-2.jpg,,,,,750.00,"[""Argenté"",""Gris""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
54,Lustre contemporain à ampoules cylindriques,lustre-contemporain-a-ampoules-cylindriques,L004,,Mobilier,Luminaire > Luminaires suspendus > Lustres,,"Ce lustre suspendu moderne se compose de plusieurs ampoules cylindriques verticales, combinant une finition noire et dorée qui lui confère une allure élégante et contemporaine. Idéal pour apporter une lumière d'ambiance chaleureuse dans un salon, une salle à manger ou une entrée raffinée. Sa conception épurée et élégante en fait un point focal décoratif, tout en assurant une illumination homogène et chaleureuse pour sublimer votre intérieur marocain moderne.",backend/uploads/products/photo-2026-06-08-15-47-07-3.jpg,,,,,2800.00,"[""Noir"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
55,Lampe décorative contemporaine à base métallique dorée et cylindre en ivoire ou noir,lampe-decorative-contemporaine-a-base-metallique-doree-et-cylindre-en-ivoire-ou-noir,D208,,Mobilier,Luminaires,Lampes,"Lampes décoratives exprimant un style contemporain et élégant, avec une base métallique dorée et un cylindre en finition noire ou ivoire. Leur design moderne s'intègre parfaitement dans un intérieur de luxe, idéal pour un salon ou une chambre sophistiquée. Ces lampes apportent une ambiance chaleureuse et élégante à tout espace de vie ou de réception, avec un éclairage ciblé et décoratif.",backend/uploads/products/photo-2026-06-08-15-47-07.jpg,,,,,390.00,"[""Noir"",""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
56,Lustre suspendu en cristal,lustre-suspendu-en-cristal,L028/6,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu élégant présente une conception moderne avec un ensemble de disques circulaires en cristal combinés à un fini métallique brillant. Il diffuse une lumière chaleureuse et décorative dans le plafond, idéal pour sublimer un salon, une salle à manger ou une entrée élégante. Son design contemporain et lumineux ajoute une touche de luxe et de sophistication à tout intérieur marocain contemporain.",backend/uploads/products/photo-2026-06-08-15-47-08-3.jpg,,,,,1100.00,"[""Transparent"",""Argenté""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
57,Lustre suspendu décoratif,lustre-suspendu-decoratif,L007/6,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Luminaires suspendus,"Ce lustre suspendu élégant met en avant un design contemporain avec des éléments de finition dorée et des structures en cristal transparent. Les différentes formes ovales et circulaires illuminent et apportent une touche de luxe à un intérieur moderne. Idéal pour sublimer un salon, une salle à manger ou un espace de réception, ce luminaire diffuse une lumière chaleureuse tout en décorant avec style. Son agencement sophistiqué en fait une pièce maîtresse pour une décoration intérieure marocain contemporain ou sophistiqué.",backend/uploads/products/photo-2026-06-08-15-47-09-2.jpg,,,,,1100.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
